Date,Open,High,Low,Close,Volume
2022-07-31 23:30,0.11997,0.12107,0.11937,0.12007,253.36380000000003
2022-08-01 01:30,0.1191,0.12047,0.11687,0.11756,344.7329
2022-08-01 03:30,0.11757,0.11838,0.11587,0.1183,210.1964
2022-08-01 05:30,0.11829,0.11919,0.11808,0.11891,158.08280000000002
2022-08-01 07:30,0.1189,0.11978,0.11807,0.11967,135.8548
2022-08-01 09:30,0.11966,0.11977,0.11717,0.11813,179.82240000000002
2022-08-01 11:30,0.11814,0.11877,0.11697,0.11775,190.3416
2022-08-01 13:30,0.11777,0.11832,0.11627,0.11693,183.3568
2022-08-01 15:30,0.11692,0.11843,0.11597,0.11713,205.99
2022-08-01 17:30,0.11712,0.11906,0.11587,0.11896,463.1868
2022-08-01 19:30,0.11897,0.11962,0.11777,0.11865,303.3956
2022-08-01 21:30,0.11864,0.11867,0.11577,0.11717,301.6816
2022-08-01 23:30,0.11714,0.11784,0.11627,0.11727,211.9016
2022-08-02 01:30,0.11633,0.11816,0.11571,0.11795,125.6324
2022-08-02 03:30,0.11794,0.11862,0.11697,0.11756,233.586
2022-08-02 05:30,0.11757,0.11977,0.11457,0.11522,308.2068
2022-08-02 07:30,0.11521,0.11523,0.11347,0.11405,199.176
2022-08-02 09:30,0.11406,0.11505,0.11327,0.11466,135.9512
2022-08-02 11:30,0.11465,0.11508,0.11287,0.11378,193.1748
2022-08-02 13:30,0.11379,0.11443,0.11247,0.11428,218.7964
2022-08-02 15:30,0.11427,0.1148,0.11257,0.11343,228.1272
2022-08-02 17:30,0.11342,0.11571,0.11287,0.11566,576.0452
2022-08-02 19:30,0.11567,0.11751,0.11437,0.11715,403.0732
2022-08-02 21:30,0.11716,0.11728,0.11487,0.11512,267.9028
2022-08-02 23:30,0.11511,0.11608,0.11447,0.11507,231.316
2022-08-03 01:30,0.11414,0.11588,0.11336,0.11544,132.7552
2022-08-03 03:30,0.11543,0.11568,0.11197,0.11295,292.6464
2022-08-03 05:30,0.11294,0.11387,0.11227,0.11351,199.61
2022-08-03 07:30,0.11353,0.11411,0.11287,0.11334,218.524
2022-08-03 09:30,0.11335,0.11473,0.11323,0.1146,206.8316
2022-08-03 11:30,0.11459,0.11534,0.11377,0.11533,158.2012
2022-08-03 13:30,0.11532,0.11589,0.11487,0.11586,106.0136
2022-08-03 15:30,0.11585,0.1167,0.11497,0.11565,232.2572
2022-08-03 17:30,0.11564,0.11644,0.11452,0.11561,262.7208
2022-08-03 19:30,0.11562,0.11608,0.11497,0.1159,204.648
2022-08-03 21:30,0.11588,0.11664,0.11537,0.11646,192.9112
2022-08-03 23:30,0.11647,0.11659,0.11497,0.11507,159.02280000000002
2022-08-04 01:30,0.11408,0.11604,0.11377,0.11435,146.3202
2022-08-04 03:30,0.11434,0.11466,0.11267,0.11461,182.8508
2022-08-04 05:30,0.1146,0.11547,0.11397,0.11541,135.6456
2022-08-04 07:30,0.11542,0.1155,0.11457,0.11543,133.0236
2022-08-04 09:30,0.11544,0.11588,0.11377,0.1145,196.1736
2022-08-04 11:30,0.11449,0.11504,0.11337,0.11393,156.464
2022-08-04 13:30,0.11392,0.11426,0.11297,0.11366,156.88920000000002
2022-08-04 15:30,0.11367,0.11396,0.11287,0.1137,232.4244
2022-08-04 17:30,0.11369,0.11481,0.11237,0.1137,316.9108
2022-08-04 19:30,0.11372,0.11446,0.11237,0.11309,191.526
2022-08-04 21:30,0.11308,0.11399,0.11217,0.11336,209.81440000000003
2022-08-04 23:30,0.11338,0.11375,0.11217,0.11257,210.2396
2022-08-05 01:30,0.11157,0.11345,0.11063,0.11274,127.1392
2022-08-05 03:30,0.11275,0.11362,0.11217,0.11312,143.0508
2022-08-05 05:30,0.11313,0.11521,0.11307,0.11497,196.8652
2022-08-05 07:30,0.11498,0.11584,0.11437,0.11563,116.364
2022-08-05 09:30,0.11562,0.1162,0.11467,0.116,130.04399999999998
2022-08-05 11:30,0.11599,0.11622,0.11447,0.11514,131.3716
2022-08-05 13:30,0.11513,0.11655,0.11477,0.11615,124.3848
2022-08-05 15:30,0.11616,0.11784,0.11487,0.11604,334.3996
2022-08-05 17:30,0.11603,0.11688,0.11527,0.11617,333.5392
2022-08-05 19:30,0.11616,0.11624,0.11517,0.11607,276.7796
2022-08-05 21:30,0.11606,0.11634,0.11378,0.11505,188.4115
2022-08-05 23:30,0.11506,0.11597,0.11457,0.11507,249.9662
2022-08-06 01:30,0.11509,0.11581,0.11504,0.11577,348.4841
2022-08-06 03:30,0.11578,0.11701,0.11538,0.11627,600.2074
2022-08-06 05:30,0.11627,0.11684,0.11621,0.11677,384.5467
2022-08-06 07:30,0.11677,0.11736,0.11624,0.11724,435.5985
2022-08-06 09:30,0.11723,0.11745,0.11665,0.11722,388.5285
2022-08-06 11:30,0.11725,0.11808,0.11704,0.11804,409.5406
2022-08-06 13:30,0.11803,0.11873,0.1178,0.11837,347.9675
2022-08-06 15:30,0.11838,0.11867,0.11771,0.11789,300.8995
2022-08-06 17:30,0.1179,0.11911,0.11787,0.11903,377.4459000000001
2022-08-06 19:30,0.11903,0.11975,0.11888,0.11911,459.0235
2022-08-06 21:30,0.1191,0.11949,0.1182,0.11943,664.5878
2022-08-06 23:30,0.11943,0.12026,0.11929,0.12015,439.9953
2022-08-07 01:30,0.12015,0.12177,0.12015,0.12167,107.1569
2022-08-07 03:30,0.12157,0.12197,0.11927,0.11957,205.76
