Date,Open,High,Low,Close,Volume
2022-07-31 23:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 01:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 03:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 05:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 07:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 09:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 11:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 13:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 15:30,130.627,130.627,130.627,130.627,0.0
2022-08-01 17:30,130.636,132.287,130.636,132.216,14.1012
2022-08-01 19:30,132.236,132.686,131.546,132.557,13.2624
2022-08-01 21:30,132.536,132.677,131.796,132.176,16.0032
2022-08-01 23:30,132.157,132.326,131.886,131.946,6.9576
2022-08-02 01:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 03:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 05:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 07:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 09:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 11:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 13:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 15:30,131.946,131.946,131.946,131.946,0.0
2022-08-02 17:30,132.337,132.577,130.486,131.607,19.1472
2022-08-02 19:30,131.616,132.777,131.317,132.656,13.3176
2022-08-02 21:30,132.657,132.697,131.596,132.057,15.7992
2022-08-02 23:30,132.056,132.176,131.726,131.867,8.9832
2022-08-03 01:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 03:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 05:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 07:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 09:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 11:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 13:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 15:30,131.867,131.867,131.867,131.867,0.0
2022-08-03 17:30,131.917,132.196,131.296,131.567,10.8168
2022-08-03 19:30,131.596,132.467,131.546,132.337,10.992
2022-08-03 21:30,132.317,132.847,132.276,132.516,7.9992
2022-08-03 23:30,132.547,132.716,132.256,132.296,5.7144
2022-08-04 01:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 03:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 05:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 07:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 09:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 11:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 13:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 15:30,132.296,132.296,132.296,132.296,0.0
2022-08-04 17:30,132.177,132.187,130.996,132.017,14.064
2022-08-04 19:30,132.047,132.157,131.517,131.577,11.4348
2022-08-04 21:30,131.596,131.936,131.536,131.736,9.1968
2022-08-04 23:30,131.737,131.987,131.316,131.616,5.544
2022-08-05 01:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 03:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 05:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 07:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 09:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 11:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 13:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 15:30,131.616,131.616,131.616,131.616,0.0
2022-08-05 17:30,131.157,131.837,131.046,131.677,12.0084
2022-08-05 19:30,131.686,132.147,131.216,131.997,10.3596
2022-08-05 21:30,132.026,132.377,131.886,132.097,9.078
2022-08-05 23:30,132.096,132.666,131.976,132.466,6.1596
2022-08-06 01:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 03:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 05:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 07:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 09:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 11:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 13:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 15:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 17:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 19:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 21:30,132.466,132.466,132.466,132.466,0.0
2022-08-06 23:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 01:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 03:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 05:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 07:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 09:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 11:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 13:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 15:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 17:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 19:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 21:30,132.466,132.466,132.466,132.466,0.0
2022-08-07 23:30,132.466,132.466,132.466,132.466,0.0
2022-08-08 01:30,132.466,132.466,132.466,132.466,0.0
2022-08-08 03:30,132.466,132.466,132.466,132.466,0.0
2022-08-08 05:30,132.466,132.466,132.466,132.466,0.0
