Date,Open,High,Low,Close,Volume
2022-07-31 23:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 01:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 03:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 05:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 07:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 09:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 11:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 13:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 15:30,116.286,116.286,116.286,116.286,0.0
2022-08-01 17:30,115.296,116.627,114.386,116.497,2134.8919
2022-08-01 19:30,116.507,116.706,114.936,115.186,1569.6145
2022-08-01 21:30,115.186,115.447,114.316,115.326,1531.4362
2022-08-01 23:30,115.357,115.437,114.656,114.837,973.7132
2022-08-02 01:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 03:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 05:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 07:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 09:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 11:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 13:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 15:30,114.837,114.837,114.837,114.837,0.0
2022-08-02 17:30,113.866,115.317,113.706,115.067,1710.5541
2022-08-02 19:30,115.067,116.337,114.396,116.217,972.1307
2022-08-02 21:30,116.216,116.306,114.607,115.206,1131.9193
2022-08-02 23:30,115.196,115.586,114.986,115.106,629.5482
2022-08-03 01:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 03:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 05:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 07:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 09:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 11:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 13:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 15:30,115.106,115.106,115.106,115.106,0.0
2022-08-03 17:30,115.697,118.567,115.476,117.617,2391.6649
2022-08-03 19:30,117.627,118.607,117.436,118.227,1597.5484
2022-08-03 21:30,118.247,118.577,117.936,118.097,1236.8308
2022-08-03 23:30,118.107,118.517,117.856,118.016,703.5435
2022-08-04 01:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 03:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 05:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 07:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 09:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 11:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 13:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 15:30,118.016,118.016,118.016,118.016,0.0
2022-08-04 17:30,117.426,118.767,116.886,117.657,2751.9721
2022-08-04 19:30,117.657,118.276,117.096,117.417,1722.2243
2022-08-04 21:30,117.417,118.067,117.346,117.916,1273.9299
2022-08-04 23:30,117.917,118.397,117.826,118.167,843.0989
2022-08-05 01:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 03:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 05:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 07:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 09:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 11:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 13:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 15:30,118.167,118.167,118.167,118.167,0.0
2022-08-05 17:30,116.057,118.097,115.976,117.397,2422.1896
2022-08-05 19:30,117.396,117.397,116.116,117.327,1700.6297
2022-08-05 21:30,117.337,118.027,116.746,116.937,1453.9279
2022-08-05 23:30,116.916,117.557,116.776,117.426,812.2225
2022-08-06 01:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 03:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 05:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 07:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 09:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 11:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 13:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 15:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 17:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 19:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 21:30,117.426,117.426,117.426,117.426,0.0
2022-08-06 23:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 01:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 03:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 05:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 07:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 09:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 11:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 13:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 15:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 17:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 19:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 21:30,117.426,117.426,117.426,117.426,0.0
2022-08-07 23:30,117.426,117.426,117.426,117.426,0.0
2022-08-08 01:30,117.426,117.426,117.426,117.426,0.0
