Date,Open,High,Low,Close,Volume
2022-07-31 23:30,1.21745,1.21745,1.21745,1.21745,0.0
2022-08-01 01:30,1.21616,1.21786,1.21561,1.2171,1880.516
2022-08-01 03:30,1.2171,1.2188,1.21622,1.21725,7620.6099
2022-08-01 05:30,1.21725,1.21977,1.21676,1.21958,11727.4897
2022-08-01 07:30,1.21958,1.21974,1.21766,1.21821,5884.5801
2022-08-01 09:30,1.21821,1.21998,1.21736,1.21929,7806.1701
2022-08-01 11:30,1.21937,1.22302,1.21838,1.22301,16386.6401
2022-08-01 13:30,1.22302,1.22611,1.22267,1.22426,13335.3803
2022-08-01 15:30,1.22425,1.22494,1.22182,1.22473,16490.9097
2022-08-01 17:30,1.22473,1.22931,1.2235,1.22818,26859.9101
2022-08-01 19:30,1.22818,1.2284,1.22627,1.22764,16957.5196
2022-08-01 21:30,1.22765,1.22772,1.22407,1.2253,10653.8799
2022-08-01 23:30,1.22531,1.22587,1.2245,1.22467,7122.4703
2022-08-02 01:30,1.22463,1.22588,1.22424,1.22572,7084.0699
2022-08-02 03:30,1.2257,1.2279,1.22446,1.22693,7878.469999999999
2022-08-02 05:30,1.22693,1.22761,1.22509,1.22585,11209.1597
2022-08-02 07:30,1.22584,1.22637,1.22439,1.22485,8791.449700000001
2022-08-02 09:30,1.22484,1.22554,1.22186,1.22204,11893.8198
2022-08-02 11:30,1.22204,1.22223,1.21854,1.21911,20396.4004
2022-08-02 13:30,1.2191,1.22208,1.21907,1.22035,13251.1201
2022-08-02 15:30,1.22033,1.22273,1.21998,1.22209,16132.8105
2022-08-02 17:30,1.22211,1.22407,1.21797,1.22177,25923.17
2022-08-02 19:30,1.22177,1.22333,1.22044,1.22136,18524.9194
2022-08-02 21:30,1.22136,1.22137,1.21662,1.21684,18400.3593
2022-08-02 23:30,1.21684,1.2179,1.2158,1.21635,6850.6699
2022-08-03 01:30,1.21604,1.21728,1.21564,1.21595,38808.2139
2022-08-03 03:30,1.21595,1.21634,1.21341,1.21465,11958.8501
2022-08-03 05:30,1.21466,1.21752,1.21452,1.21743,13234.98
2022-08-03 07:30,1.21745,1.21934,1.2171,1.21793,12593.5703
2022-08-03 09:30,1.21793,1.21811,1.21567,1.21675,10113.1499
2022-08-03 11:30,1.21676,1.22075,1.21655,1.21778,16346.1201
2022-08-03 13:30,1.21782,1.21938,1.21664,1.21817,14095.5
2022-08-03 15:30,1.21815,1.22053,1.21682,1.21746,15036.1099
2022-08-03 17:30,1.21744,1.21799,1.21039,1.21088,26865.7012
2022-08-03 19:30,1.21087,1.21521,1.20997,1.21421,18585.5098
2022-08-03 21:30,1.21422,1.21552,1.21377,1.21449,9655.1699
2022-08-03 23:30,1.21448,1.21549,1.21373,1.2143,6650.8298
2022-08-04 01:30,1.21402,1.21487,1.2135,1.21399,5171.1
2022-08-04 03:30,1.21397,1.216,1.21365,1.2159,5758.54
2022-08-04 05:30,1.21589,1.21676,1.21439,1.21497,13336.8399
2022-08-04 07:30,1.21499,1.21593,1.21468,1.21552,2629.29
2022-08-04 09:30,1.21553,1.21601,1.21282,1.21477,7906.6499
