Date,Open,High,Low,Close,Volume
2022-07-31 23:30,61,62,61,62,0.3984
2022-08-01 01:30,61,62,59,60,0.4528999999999999
2022-08-01 03:30,60,60,59,60,0.6717
2022-08-01 05:30,60,60,59,60,0.546
2022-08-01 07:30,60,60,59,60,0.3693
2022-08-01 09:30,60,60,59,59,0.4007
2022-08-01 11:30,59,60,59,59,0.3883
2022-08-01 13:30,59,59,58,58,0.425
2022-08-01 15:30,58,59,58,58,0.6426000000000001
2022-08-01 17:30,58,59,58,59,1.0077
2022-08-01 19:30,59,59,59,59,0.6729
2022-08-01 21:30,59,59,58,58,0.5881
2022-08-01 23:30,58,58,58,58,0.5297000000000001
2022-08-02 01:30,58,59,58,58,0.4096
2022-08-02 03:30,59,59,58,58,0.6696
2022-08-02 05:30,59,59,57,57,0.669
2022-08-02 07:30,57,57,56,56,0.5794
2022-08-02 09:30,57,57,56,57,0.3423
2022-08-02 11:30,57,57,56,57,0.5367999999999999
2022-08-02 13:30,57,57,56,57,0.5395
2022-08-02 15:30,57,57,56,57,0.5557
2022-08-02 17:30,57,58,56,58,0.973
2022-08-02 19:30,58,59,58,59,0.9304
2022-08-02 21:30,59,59,58,58,0.6107
2022-08-02 23:30,58,58,58,58,0.6074999999999999
2022-08-03 01:30,58,58,57,58,0.4526
2022-08-03 03:30,58,58,56,56,0.7424999999999999
2022-08-03 05:30,56,57,56,57,0.5762
2022-08-03 07:30,57,57,57,57,0.3948
2022-08-03 09:30,57,58,57,58,0.4191
2022-08-03 11:30,58,58,57,58,0.628
2022-08-03 13:30,58,59,58,58,0.4978
2022-08-03 15:30,58,59,58,58,0.6619999999999999
2022-08-03 17:30,58,59,58,58,0.7155
2022-08-03 19:30,58,59,58,59,0.6253
2022-08-03 21:30,59,59,59,59,0.5746
2022-08-03 23:30,59,60,59,59,0.432
2022-08-04 01:30,59,59,57,58,0.384
2022-08-04 03:30,58,58,57,58,0.7512
2022-08-04 05:30,58,59,58,58,0.527
2022-08-04 07:30,58,59,58,58,0.4239
2022-08-04 09:30,58,59,57,58,0.7182
2022-08-04 11:30,58,58,58,58,0.5940000000000001
2022-08-04 13:30,58,58,58,58,0.6928000000000001
2022-08-04 15:30,58,58,57,58,0.5
2022-08-04 17:30,58,60,58,59,1.0487
2022-08-04 19:30,59,59,58,58,0.6307
2022-08-04 21:30,58,59,58,59,0.6102000000000001
2022-08-04 23:30,59,59,58,59,0.5497000000000001
2022-08-05 01:30,58,59,58,59,0.2488
2022-08-05 03:30,59,60,59,59,0.4427999999999999
2022-08-05 05:30,59,61,59,61,0.5233
2022-08-05 07:30,61,61,61,61,0.3953
2022-08-05 09:30,61,62,60,61,0.6258999999999999
2022-08-05 11:30,61,61,61,61,0.3797
2022-08-05 13:30,61,61,60,61,0.486
2022-08-05 15:30,61,62,60,60,0.8553999999999999
2022-08-05 17:30,60,61,60,61,0.7306999999999999
2022-08-05 19:30,61,61,60,60,0.7107
2022-08-05 21:30,61,61,60,60,0.5329999999999999
2022-08-05 23:30,60,61,60,61,0.5119
2022-08-06 01:30,60,61,60,61,0.3223
2022-08-06 03:30,61,62,61,61,0.3659
2022-08-06 05:30,61,61,61,61,0.2003
2022-08-06 07:30,61,61,60,61,0.2019
2022-08-06 09:30,61,61,60,61,0.1527
2022-08-06 11:30,61,61,60,60,0.2117
2022-08-06 13:30,60,60,60,60,0.1801
2022-08-06 15:30,60,60,60,60,0.1647
2022-08-06 17:30,60,61,60,61,0.1822
2022-08-06 19:30,61,61,60,60,0.2644
2022-08-06 21:30,60,61,60,61,0.4216
2022-08-06 23:30,60,61,60,61,0.2868
2022-08-07 01:30,61,61,60,61,0.1472
2022-08-07 03:30,61,61,59,60,0.3393
2022-08-07 05:30,60,60,59,60,0.2735
2022-08-07 07:30,60,60,59,60,0.1809
2022-08-07 09:30,60,60,59,60,0.1062
2022-08-07 11:30,60,60,60,60,0.2484
2022-08-07 13:30,60,61,60,61,0.2483
2022-08-07 15:30,61,61,60,61,0.3024
2022-08-07 17:30,61,61,60,61,0.1996
2022-08-07 19:30,61,61,60,61,0.2711
2022-08-07 21:30,61,61,61,61,0.1557
2022-08-07 23:30,61,61,61,61,0.1733
2022-08-08 01:30,61,61,60,61,0.3174
2022-08-08 03:30,61,61,60,61,0.4767
2022-08-08 05:30,61,61,60,61,0.5168
2022-08-08 07:30,61,61,60,61,0.295
2022-08-08 09:30,61,62,61,61,0.5805
2022-08-08 11:30,61,63,61,62,0.4984
2022-08-08 13:30,63,63,63,63,0.4083
2022-08-08 15:30,63,63,63,63,0.5054
2022-08-08 17:30,63,63,63,63,0.6577
2022-08-08 19:30,63,63,62,62,0.5897
2022-08-08 21:30,62,62,62,62,0.567
2022-08-08 23:30,62,63,62,63,0.5178
2022-08-09 01:30,63,63,61,62,0.2925
2022-08-09 03:30,62,62,62,62,0.4065999999999999
2022-08-09 05:30,62,62,61,62,0.4989
2022-08-09 07:30,62,62,61,62,0.3217
2022-08-09 09:30,62,62,62,62,0.3003
2022-08-09 11:30,62,62,61,61,0.486
2022-08-09 13:30,61,62,60,60,0.5907
2022-08-09 15:30,60,60,59,59,0.6064
2022-08-09 17:30,59,60,58,58,0.8003
2022-08-09 19:30,58,58,58,58,0.6679999999999999
2022-08-09 21:30,58,59,58,58,0.2943
2022-08-09 23:30,58,59,58,59,0.3019
2022-08-10 01:30,58,59,58,59,0.2821
2022-08-10 03:30,59,59,57,58,0.7462
2022-08-10 05:30,58,58,57,58,0.6896
2022-08-10 07:30,58,58,58,58,0.3682999999999999
2022-08-10 09:30,58,58,57,58,0.3651999999999999
2022-08-10 11:30,58,58,58,58,0.3705
2022-08-10 13:30,58,58,58,58,0.4287999999999999
2022-08-10 15:30,58,61,58,61,0.939
2022-08-10 17:30,61,62,61,62,0.8705
2022-08-10 19:30,62,62,61,61,0.5379
2022-08-10 21:30,61,61,60,61,0.4736
2022-08-10 23:30,61,61,61,61,0.5367
2022-08-11 01:30,61,61,60,61,0.4168
2022-08-11 03:30,61,62,61,62,0.4978
2022-08-11 05:30,62,62,61,61,0.7517
2022-08-11 07:30,61,62,61,62,0.7365999999999999
2022-08-11 09:30,62,62,62,62,0.992
2022-08-11 11:30,62,62,61,62,0.4422
2022-08-11 13:30,62,62,61,61,0.452
2022-08-11 15:30,61,63,61,63,0.891
2022-08-11 17:30,63,63,61,62,1.1042999999999998
2022-08-11 19:30,62,62,61,62,0.8754
2022-08-11 21:30,62,62,62,62,0.7182
2022-08-11 23:30,62,62,62,62,0.365
2022-08-12 01:30,62,62,61,61,0.4681
2022-08-12 03:30,61,61,60,61,0.8234999999999999
2022-08-12 05:30,61,62,61,61,0.5793999999999999
2022-08-12 07:30,61,61,61,61,0.7916000000000001
2022-08-12 09:30,61,62,61,61,0.4785
2022-08-12 11:30,61,61,61,61,0.5389999999999999
2022-08-12 13:30,61,62,60,61,0.7225
2022-08-12 15:30,61,61,60,61,0.5918
2022-08-12 17:30,61,61,60,61,0.9763
2022-08-12 19:30,61,61,61,61,0.7252000000000001
2022-08-12 21:30,61,62,61,62,0.6943999999999999
2022-08-12 23:30,62,62,62,62,0.5056
2022-08-13 01:30,62,62,61,62,0.2832
2022-08-13 03:30,62,62,61,62,0.2683
2022-08-13 05:30,62,63,62,63,0.1817
2022-08-13 07:30,63,63,62,63,0.3394
2022-08-13 09:30,63,63,62,63,0.2814
2022-08-13 11:30,63,64,63,63,0.3359
2022-08-13 13:30,63,64,63,64,0.3627
2022-08-13 15:30,64,64,63,63,0.2935
2022-08-13 17:30,64,64,63,63,0.2585
2022-08-13 19:30,64,65,64,64,0.4844
2022-08-13 21:30,64,64,63,63,0.2769999999999999
2022-08-13 23:30,63,63,63,63,0.3175
2022-08-14 01:30,63,64,63,63,0.1966999999999999
2022-08-14 03:30,63,64,63,64,0.3133
2022-08-14 05:30,64,64,63,64,0.3234
2022-08-14 07:30,64,64,64,64,0.2483999999999999
2022-08-14 09:30,64,65,64,64,0.3268999999999999
2022-08-14 11:30,64,65,64,65,0.5325
2022-08-14 13:30,65,65,64,64,0.3731
2022-08-14 15:30,64,64,64,64,0.256
2022-08-14 17:30,64,65,63,64,0.3861
2022-08-14 19:30,64,65,63,63,0.4838
2022-08-14 21:30,63,63,62,63,0.5336000000000001
2022-08-14 23:30,63,63,62,63,0.2414
2022-08-15 01:30,62,63,62,63,0.3530999999999999
2022-08-15 03:30,63,63,62,63,0.6226
2022-08-15 05:30,63,64,63,64,0.7776000000000001
2022-08-15 07:30,64,65,64,64,0.6226
2022-08-15 09:30,64,64,61,61,0.7117
2022-08-15 11:30,61,61,60,61,0.9153
2022-08-15 13:30,61,61,60,61,0.3639
2022-08-15 15:30,61,61,60,60,0.5632
2022-08-15 17:30,60,61,60,61,0.6782999999999999
2022-08-15 19:30,61,62,61,61,0.5519000000000001
2022-08-15 21:30,62,62,60,60,0.6048
2022-08-15 23:30,60,61,60,60,0.4367999999999999
2022-08-16 01:30,60,60,60,60,0.2563
2022-08-16 03:30,60,60,59,60,0.6950000000000001
2022-08-16 05:30,60,61,60,60,0.5686
2022-08-16 07:30,60,60,59,60,0.5881
2022-08-16 09:30,60,60,60,60,0.4352
2022-08-16 11:30,60,60,60,60,0.3072
2022-08-16 13:30,60,61,60,60,0.4125999999999999
2022-08-16 15:30,60,61,60,60,0.5491999999999999
2022-08-16 17:30,60,61,60,60,0.6507000000000001
2022-08-16 19:30,60,61,60,61,0.4315
2022-08-16 21:30,61,61,60,60,0.6236999999999999
2022-08-16 23:30,60,61,60,61,0.287
2022-08-17 01:30,61,61,60,61,0.2913
2022-08-17 03:30,61,62,60,62,0.4823
2022-08-17 05:30,62,63,61,62,0.4817
2022-08-17 07:30,62,64,62,63,0.6377
2022-08-17 09:30,63,64,63,63,0.4309
2022-08-17 11:30,63,63,61,62,0.5702
2022-08-17 13:30,62,62,61,62,0.399
2022-08-17 15:30,62,62,60,61,0.4908
2022-08-17 17:30,61,61,59,59,0.8106
2022-08-17 19:30,59,60,59,60,0.5649
2022-08-17 21:30,60,61,60,60,0.6642
2022-08-17 23:30,60,60,60,60,0.4784
2022-08-18 01:30,60,60,59,60,0.3212
2022-08-18 03:30,60,60,59,60,0.4671
2022-08-18 05:30,60,61,60,60,0.3883
2022-08-18 07:30,60,60,60,60,0.33
2022-08-18 09:30,60,60,60,60,0.2305999999999999
2022-08-18 11:30,60,60,60,60,0.295
2022-08-18 13:30,60,61,60,61,0.3036999999999999
2022-08-18 15:30,61,61,60,61,0.4422
2022-08-18 17:30,61,61,60,60,0.5388999999999999
2022-08-18 19:30,61,61,60,60,0.5346
2022-08-18 21:30,60,60,60,60,0.3689
2022-08-18 23:30,60,61,60,61,0.4195
2022-08-19 01:30,60,61,60,60,0.293
